Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
3,1900,101974090.0784,0.0000,104.911653,104.640932,18184399770.4319,30096703866.0158,14.6094,85.3906,0.054000,0.000000,179.1615
4,1900,95770767.2245,0.0000,102.324171,104.641725,20379850117.6684,35591284658.6052,14.6096,85.3904,0.055000,0.000000,149.3971
5,1900,84787949.3756,156610.7235,99.746299,104.642141,23427010351.0544,41787189750.9116,14.6751,85.3249,0.056000,0.000000,142.9862
6,1900,79259683.2749,191478.7967,97.170824,104.642360,26779053931.5907,48169009473.8314,14.6752,85.3248,0.057000,0.000000,135.4155
0,1900,119930653.6755,0.0000,111.818384,104.642475,24864479730.9334,27725025780.5326,22.9404,77.0594,0.051000,0.000000,894.5013
1,1900,289869918.8442,0.0000,109.957154,104.642535,17621763527.7458,21697453600.7596,22.9404,77.0596,0.052000,0.000000,390.7799
2,1900,92793326.5898,0.0000,107.447034,104.642567,16302703533.5356,22251052589.7490,22.9404,77.0590,0.053000,0.000000,270.0189
3,1900,92215350.0441,131086.0329,104.869033,104.642583,18827611953.0040,30194732594.5567,22.9404,77.0596,0.054000,0.000000,182.4559
4,1900,78445282.3803,202309.6609,102.286982,104.642592,21652647006.5677,37629873411.6247,22.9404,77.0587,0.055000,0.000000,161.6623
5,1900,72298658.5672,681402.7616,99.703567,104.642596,24815913070.2688,44731485790.7102,22.9404,77.0596,0.056000,0.000000,142.0408
6,1900,65977737.6031,719097.1223,97.117193,104.642599,28581223386.0673,52295290051.6655,22.9404,77.0596,0.057000,0.000000,135.3613
0,1900,139471884.4029,0.0000,111.818384,104.642193,27621007281.9954,34046002390.7865,31.2361,68.7635,0.051000,0.000000,1364.2287
1,1900,270654933.3283,0.0000,109.944197,104.642387,20029882249.3548,28273399673.7680,37.3847,62.6153,0.052000,0.000000,1319.3260
2,1900,84611171.6160,0.0000,107.439672,104.642489,13333956896.4953,22143034733.7384,87.9172,12.0827,0.053000,0.000000,1263.4800
3,1900,82812515.6947,4178938.4751,104.908894,104.642542,17727351572.5016,33118042821.6704,85.4867,14.5133,0.054000,0.000000,1254.0132
4,1900,69806568.3428,19132825.9708,102.328954,104.642570,19920592198.7977,40659852123.2465,87.3673,12.6327,0.055000,0.000000,1230.9770
5,1900,63987174.1837,21635543.8487,99.747751,104.642585,23030308995.2145,48667698516.2081,84.6641,15.3359,0.056000,0.000000,1210.4825
6,1900,58102294.7474,23861819.4692,97.163810,104.642593,26048397864.9316,55927783265.0932,85.7458,14.2542,0.057000,0.000000,1185.6327
0,1900,823631011.7912,0.0000,111.818384,104.642597,7184206333.7417,7765452726.4007,3.1310,96.8672,0.051000,0.000000,446.5315
1,1900,355179997.2895,0.0000,110.058855,104.642599,5844005897.0940,7301223670.5557,17.3213,82.6787,0.052000,0.000000,445.1585
2,1900,159953063.8863,0.0000,107.564167,104.642600,5382926167.2993,8048077062.8327,55.0388,44.9599,0.053000,0.000000,429.3344
0,1900,689678794.8468,0.0000,111.818384,104.642601,11346217443.2279,13273786126.0988,4.1749,95.8249,0.051000,0.000000,226.6679
1,1900,381695649.1483,0.0000,110.246712,104.642601,11715465867.2324,15549477434.3917,11.7116,88.2884,0.052000,0.000000,227.4892
0,1900,2379713203.2310,0.0000,111.818384,104.642601,16722496168.2885,18184751297.2029,2.0275,97.9719,0.051000,0.000000,590.0083
1,1900,874801985.4320,0.0000,110.278999,104.642601,12944779689.9125,16538209244.5402,18.2154,81.7846,0.052000,0.000000,583.4562
2,1900,432111971.7775,0.0000,107.781589,104.642601,11370380328.9419,17296535092.9166,70.5891,29.4107,0.053000,0.000000,571.1906
0,1900,2212683391.5820,0.0000,124.725128,104.642601,30781575083.2452,32489258628.6227,28.8689,71.1308,0.051000,0.000000,584.8986
1,1900,1037888683.6750,0.0000,120.398354,103.348636,26431428690.6256,31236721008.3427,28.8689,71.1311,0.052000,0.000000,576.7075
2,1900,445641048.9650,0.0000,115.101373,101.989972,23706767257.2406,32023287581.1807,42.7841,57.2156,0.053000,0.000000,558.6563
3,1900,261090904.2840,4724267.3664,111.209741,100.675143,22925981152.2019,34593643502.6323,54.2133,45.7867,0.054000,0.000000,547.1099
0,1900,587854419.6492,0.0000,124.725128,99.999658,8200107417.8173,9535787558.5616,24.3922,75.6060,0.051000,0.000000,810.1492
1,1900,302779583.2066,0.0000,120.324352,99.516066,5974109855.8540,7595605063.0250,38.3400,61.6600,0.052000,0.000000,787.7269
0,1900,1189773476.9535,0.0000,130.903531,99.185789,13831979772.2865,14796700152.9895,30.3207,69.6792,0.051000,0.000000,348.3650
1,1900,532268785.1337,0.0000,125.567436,98.966072,13631706153.4467,17006809924.9685,30.3207,69.6793,0.052000,0.000000,347.7373
2,1900,245472313.1367,0.0000,119.210618,98.822154,13618799372.4780,19053178115.9822,39.4065,60.5932,0.053000,0.000000,333.4066
3,1900,144509174.7961,3305061.8659,115.068364,98.728776,14241226017.4826,22150480032.8106,46.9819,53.0181,0.054000,0.000000,326.3691
4,1900,99642648.6893,6400487.2602,110.955177,98.668545,15400952197.2367,25739283134.5015,58.0425,41.9575,0.055000,0.000000,319.1193
5,1900,79818174.5191,11402300.5802,106.857745,98.629840,17318451237.9849,30047482972.2368,58.4295,41.5705,0.056000,0.000000,312.7892
6,1900,68443755.3097,12032754.4042,102.790908,98.605026,19584934901.6939,34706982268.7229,58.7735,41.2265,0.057000,0.000000,305.9945
7,1900,63424453.6462,13144711.5488,101.822302,98.589142,22220532678.6909,39799177527.7801,59.2455,40.7542,0.058000,0.000000,300.0829
8,1900,60689695.6483,13922388.9265,101.625301,98.578641,25180851660.6380,45274424816.3403,59.6785,40.3215,0.059000,0.000000,293.9915
9,1900,58954178.8342,14013821.2086,101.501219,99.158773,28577778627.1771,51317443267.1846,59.6156,40.3844,0.060000,0.000000,288.2615
10,1900,55393197.7904,14067789.8387,101.445567,99.795726,32186836360.8742,57589960278.3845,59.3716,40.6284,0.061000,0.000000,282.4615
11,1900,54107405.1604,15986541.0717,101.393210,100.372793,36318235702.5366,64601407073.3659,59.0789,40.9211,0.062000,0.000000,276.7508
12,1900,42665132.3695,22249968.1722,101.401078,100.882465,40536038371.3588,71623075574.1469,58.8213,41.1785,0.063000,0.000000,271.2208
13,1900,35065385.5149,22896848.4419,101.398230,101.331861,45361354616.3576,79516931591.9086,58.5548,41.4452,0.064000,0.000000,265.4528
14,1900,33070032.4405,24885344.9421,101.349345,101.728688,49969143929.8472,86994685980.1970,58.2946,41.7054,0.065000,0.000000,260.2540
15,1900,32276411.5160,29665024.6050,101.243519,102.078623,55086051878.5098,95230006838.6995,58.0019,41.9981,0.066000,0.000000,254.9888
0,1900,4449153006.6280,0.0000,128.340759,102.396585,40370678393.5548,45257653694.3076,22.3783,77.6213,0.051000,0.000000,904.9907
1,1900,1155181655.5045,0.0000,124.628663,102.664588,30652306735.4248,37714512139.6041,33.6302,66.3698,0.052000,0.000000,880.0784
2,1900,607919809.4000,0.0000,119.298591,102.881704,27464846580.4456,38813137856.0133,69.4620,30.5380,0.053000,0.000000,851.9984
0,1900,3910517909.7998,0.0000,132.574755,103.114039,38257437820.3155,44427170546.0431,10.8517,89.1451,0.051000,0.000000,1173.6994
1,1900,1476637442.0713,0.0000,125.017661,103.315442,29183795236.8676,37797058725.0039,36.9461,63.0539,0.052000,0.000000,1132.3587
2,1900,548334383.3354,0.0000,119.510021,103.492801,26312365139.7987,38208924306.6381,85.9513,14.0487,0.053000,0.000000,1055.4896
3,1900,209176002.7607,1567273.7997,115.947141,103.648232,31367910545.8814,49824438664.8825,84.1204,15.8796,0.054000,0.000000,1060.3700
4,1900,80843283.1806,1567273.7997,112.796105,103.779799,36617225342.1548,59994643860.3727,86.6444,13.3548,0.055000,0.000000,1036.8562
5,1900,33762753.0764,4740956.4428,109.383353,104.185989,43004930152.9237,71036941366.1214,83.9094,16.0906,0.056000,0.000000,1027.5003
0,1900,4968919711.1462,0.0000,134.101002,104.375764,35014343557.6901,38732810562.8500,11.8919,88.1079,0.051000,0.000000,563.7333
1,1900,1636166402.0190,0.0000,125.593316,104.557644,31238341417.2442,37916700555.5733,28.6020,71.3980,0.052000,0.000000,560.6346
2,1900,681081358.1383,0.0000,118.409183,104.720226,31084988485.2882,40808075907.9129,78.0278,21.9720,0.053000,0.000000,552.0483
0,1900,8012634111.5254,0.0000,131.151927,104.864211,63285274197.7897,67529537004.6625,31.5361,68.4637,0.051000,0.000000,1251.4358
1,1900,1768053775.6998,0.0000,124.153925,104.991722,50633469190.6113,57900152758.4495,35.8089,64.1911,0.052000,0.000000,1217.5228
0,1900,2186753423.5110,0.0000,134.750731,105.104754,14758764544.9497,16551343771.3574,9.7780,90.2193,0.051000,0.000000,944.8982
1,1900,722952961.7772,0.0000,127.000957,105.205026,14213272370.2603,16461488216.6360,36.8582,63.1418,0.052000,0.000000,911.3286
2,1900,297466960.3026,0.0000,120.350296,105.294022,16091224630.5172,19588115150.8739,77.5577,22.4419,0.053000,0.000000,872.4081
3,1900,103220152.5228,3888992.8330,116.674805,105.373034,19834834628.2293,24675513544.7198,75.2271,24.7729,0.054000,0.000000,868.2531
4,1900,41847748.1787,4702563.9588,112.586573,105.443193,23595587753.0831,29653967851.1016,77.1620,22.8380,0.055000,0.000000,848.5214
5,1900,11323336.7607,4702563.9588,109.343319,105.505499,27656301887.3717,35005845531.9299,74.8277,25.1723,0.056000,0.000000,836.9441
0,1900,802920950.5052,0.0000,133.680040,105.560833,25902380990.8042,28357073311.9929,5.7229,94.2769,0.051000,0.000000,134.3480
1,1900,1282750663.1452,0.0000,126.111315,105.608712,32800982947.9487,37168491308.3899,9.2222,90.7778,0.052000,0.000000,157.1760
2,1900,183069643.7308,0.0000,119.464747,105.652237,39544616484.0021,45445242665.8541,50.1244,49.8754,0.053000,0.000000,129.7037
