Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
1,1900,932871550.6067,0.0000,120.324352,99.516066,16393888674.0232,20793686024.1231,48.7031,51.2969,0.052000,0.000000,683.7887
0,1900,2629503123.2415,0.0000,130.903531,99.185789,22779865031.2004,24439668903.8357,26.4389,73.5609,0.051000,0.000000,500.1330
1,1900,1013494602.8281,0.0000,125.567436,98.966072,19313756124.2785,24350851612.8366,28.2790,71.7210,0.052000,0.000000,495.4077
2,1900,466058589.6392,0.0000,119.210618,98.822154,17109206833.0541,25234096571.4730,61.4530,38.5468,0.053000,0.000000,479.5835
3,1900,237122908.6891,779340.7189,115.068364,98.728776,18375449688.0997,31214372557.5749,69.3373,30.6627,0.054000,0.000000,468.4136
4,1900,152719554.7366,11778641.2647,110.955177,98.668545,21260966985.0258,38443129767.3797,69.8830,30.1167,0.055000,0.000000,457.2482
5,1900,114575417.7509,18287011.4059,106.857745,98.629840,24678084789.2606,45877795549.0502,70.3310,29.6690,0.056000,0.000000,448.4506
6,1900,96191768.1015,22510856.5568,102.790908,98.605026,28816701805.9822,54069863587.1824,69.9251,30.0749,0.057000,0.000000,439.7579
7,1900,88479091.8067,42182259.7732,101.822302,98.589142,33109920649.2348,62202631726.0412,70.1925,29.8073,0.058000,0.000000,430.9291
8,1900,84809997.4749,53758941.9932,101.625301,98.578641,38389216514.8871,71730054930.9990,69.3435,30.6565,0.059000,0.000000,422.6717
9,1900,82772431.0947,61681403.1967,101.501219,99.158773,43515176446.3588,80813826959.8456,70.0606,29.9394,0.060000,0.000000,414.1308
10,1900,76891610.0851,71565439.7946,101.445567,99.795726,49886024211.4932,91751410995.0863,68.8461,31.1537,0.061000,0.000000,406.1742
11,1900,75422493.6054,96664996.4654,101.393210,100.372793,55972854192.0655,102105685577.1551,69.9379,30.0621,0.062000,0.000000,397.9150
12,1900,57421528.3105,104198611.4437,101.401078,100.882465,63372196481.5578,114430473768.5660,68.4212,31.5787,0.063000,0.000000,390.4838
13,1900,47741898.4294,131285471.7192,101.398230,101.331861,70418979351.1985,126146712577.9559,69.4150,30.5850,0.064000,0.000000,381.5228
14,1900,44882582.4215,131543693.1095,101.349345,101.728688,78509734420.3822,139452149798.8124,67.9014,32.0986,0.065000,0.000000,374.5106
15,1900,43889391.0575,132282013.7873,101.243519,102.078623,86130620478.9859,151956951274.1312,68.7390,31.2610,0.066000,0.000000,366.5652
0,1900,447966570.7106,0.0000,128.340759,102.396585,13080971173.8681,14426251440.5820,27.4116,72.5873,0.051000,0.000000,217.2570
1,1900,840018680.0817,0.0000,124.628663,102.664588,14778497121.9328,17447187515.9620,27.4116,72.5884,0.052000,0.000000,258.5759
2,1900,89461186.9343,0.0000,119.298591,102.881704,16560911603.4528,20211266742.3502,32.4636,67.5364,0.053000,0.000000,207.6461
0,1900,1846719143.4500,0.0000,132.574755,103.114039,13857993020.9678,15176717033.2975,29.8092,70.1898,0.051000,0.000000,954.5981
1,1900,651314727.6213,0.0000,125.017661,103.315442,12761931342.6192,14486678802.4013,42.6024,57.3976,0.052000,0.000000,922.8469
2,1900,253970125.6517,0.0000,119.510021,103.492801,13654749304.8576,16559381389.6297,78.4542,21.5451,0.053000,0.000000,899.9223
3,1900,92208781.7731,1964662.5236,115.947141,103.648232,16398709877.8884,20942358039.2768,82.5974,17.4026,0.054000,0.000000,889.7847
4,1900,35952685.3027,1964662.5236,112.796105,103.779799,19499788656.9837,25463157544.1090,83.1993,16.8007,0.055000,0.000000,872.3247
5,1900,13941154.6012,22085880.6479,109.383353,104.185989,22792380172.0142,30155950498.3002,82.0288,17.9712,0.056000,0.000000,857.4767
0,1900,1832261724.3852,0.0000,134.101002,104.375764,15472264116.5649,16365455745.4154,31.7956,68.2031,0.051000,0.000000,637.3134
1,1900,1127908175.6867,0.0000,125.593316,104.557644,15145403889.0898,17235798044.1618,36.2281,63.7719,0.052000,0.000000,637.4665
2,1900,288318463.0778,0.0000,118.409183,104.720226,16499820419.9366,20266645034.0937,66.7187,33.2813,0.053000,0.000000,614.3794
0,1900,1742110069.2572,0.0000,131.151927,104.864211,12561537044.0127,14514410849.9082,10.1592,89.8408,0.051000,0.000000,1247.5619
1,1900,777471937.7813,0.0000,124.153925,104.991722,11609572045.9451,13933642182.1796,34.2571,65.7429,0.052000,0.000000,1186.3912
0,1900,1997560756.4818,0.0000,134.750731,105.104754,23957369618.0585,25104024806.1407,26.9811,73.0187,0.051000,0.000000,460.6118
1,1900,1768861804.0597,0.0000,127.000957,105.205026,23964304707.0849,26943276852.8938,26.9811,73.0189,0.052000,0.000000,475.3045
2,1900,355495865.4397,0.0000,120.350296,105.294022,25393524890.9474,30121143006.3705,49.5414,50.4578,0.053000,0.000000,444.4193
3,1900,225161513.1610,8266835.1054,116.674805,105.373034,28466993609.4841,35673303220.2758,56.7946,43.2054,0.054000,0.000000,436.2780
4,1900,58855069.8951,30843448.0227,112.586573,105.443193,32498381342.9778,42042481265.9580,68.3050,31.6950,0.055000,0.000000,423.1990
5,1900,31971203.8187,35515645.8475,109.343319,105.505499,37360167080.9023,49127602068.1343,70.5778,29.4222,0.056000,0.000000,413.6941
0,1900,2328963379.4204,0.0000,133.680040,105.560833,30198217608.2045,31612761989.1705,31.2433,68.7564,0.051000,0.000000,378.3957
1,1900,2462414868.5617,0.0000,126.111315,105.608712,31061289357.8634,35783454278.0669,31.2433,68.7567,0.052000,0.000000,400.8929
2,1900,445469167.2498,0.0000,119.464747,105.652237,33368629165.4969,40914709325.4646,45.4351,54.5646,0.053000,0.000000,365.0943
