Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
14,1900,31695378.5542,34001623.0223,101.349345,101.728688,40871802350.0119,65411581886.2063,43.0059,56.9941,0.065000,0.000000,95.2282
15,1900,31110188.2140,34409040.8841,101.243519,102.078623,44435400690.0746,70731635830.2106,42.7067,57.2933,0.066000,0.000000,93.1320
0,1900,5732571732.5025,0.0000,128.340759,102.396585,46555284661.8964,50722995837.5807,16.6513,83.3483,0.051000,0.000000,1040.4841
1,1900,1916575676.5214,0.0000,124.628663,102.664588,34627980467.9070,41219880724.0651,30.2972,69.7028,0.052000,0.000000,1006.0447
2,1900,783195687.1580,0.0000,119.298591,102.881704,29343129462.9279,39805786411.2680,78.3493,21.6505,0.053000,0.000000,978.5064
0,1900,384995677.5401,0.0000,132.574755,103.114039,8906132398.4225,9513105141.9789,26.3741,73.6204,0.051000,0.000000,470.5479
1,1900,776401957.9077,0.0000,125.017661,103.315442,9285688403.2655,10483900749.2196,26.4218,73.5782,0.052000,0.000000,512.3493
2,1900,76581831.4418,0.0000,119.510021,103.492801,10151135046.1666,11816296495.1044,57.7690,42.2254,0.053000,0.000000,449.2301
3,1900,80843908.8999,7286136.5668,115.947141,103.648232,12280726275.2225,14578944397.8854,65.8403,34.1597,0.054000,0.000000,449.6350
4,1900,12223052.1036,7786084.5720,112.796105,103.779799,14320105127.7683,17261927265.3024,72.2772,27.7228,0.055000,0.000000,428.7212
5,1900,7148366.8317,16046875.2910,109.383353,104.185989,16501878300.6969,20061825629.8287,72.1645,27.8355,0.056000,0.000000,420.2901
0,1900,1306716676.1888,0.0000,134.101002,104.375764,13754586918.7584,14515574449.4793,28.4047,71.5953,0.051000,0.000000,547.5214
1,1900,866589928.0358,0.0000,125.593316,104.557644,14275218320.7697,15974162852.1957,28.4047,71.5953,0.052000,0.000000,553.3250
2,1900,210276359.4081,0.0000,118.409183,104.720226,15560406900.3277,18411414673.1489,44.0224,55.9759,0.053000,0.000000,525.5707
0,1900,2948451796.8074,0.0000,131.151927,104.864211,21759697639.0400,23370928820.0039,0.0000,99.9996,0.051000,0.000000,567.7394
1,1900,1379992696.9974,0.0000,124.153925,104.991722,20446914823.9656,24289781753.9813,11.8230,88.1770,0.052000,0.000000,568.3572
0,1900,723838955.5761,0.0000,134.750731,105.104754,14703061898.7151,15681717158.2497,16.8942,83.1052,0.051000,0.000000,254.5771
1,1900,1193649343.4793,0.0000,127.000957,105.205026,16073239562.6446,18199839530.1400,14.9091,85.0909,0.052000,0.000000,293.9455
2,1900,158399268.9082,0.0000,120.350296,105.294022,17937813177.0012,20999994510.8435,55.0451,44.9543,0.053000,0.000000,246.8835
3,1900,139562595.0156,0.0000,116.674805,105.373034,21377965762.0698,25452575465.4824,61.8940,38.1053,0.054000,0.000000,249.2167
4,1900,28117174.7933,6945545.3731,112.586573,105.443193,24852648333.8434,30068112306.2323,62.6280,37.3720,0.055000,0.000000,233.8053
5,1900,13206883.0450,6948097.6823,109.343319,105.505499,28371091004.2967,34627658245.1303,62.3543,37.6457,0.056000,0.000000,227.7963
0,1900,1157129433.8166,0.0000,133.680040,105.560833,11056664911.9108,12154610837.0496,9.6760,90.3212,0.051000,0.000000,768.3720
1,1900,1026344021.4876,0.0000,126.111315,105.608712,10935584682.7184,12285686227.8907,29.0810,70.9190,0.052000,0.000000,758.8359
2,1900,205421242.2874,0.0000,119.464747,105.652237,12490240237.5715,14507773086.6501,78.2481,21.7510,0.053000,0.000000,735.4188
