Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
1,1900,300115532.6936,0.0000,110.246712,104.642601,4383655507.3665,5873726858.8520,51.7158,48.2842,0.052000,0.000000,1005.8427
0,1900,1992109905.4863,0.0000,111.818384,104.642601,20971924638.4186,23675292239.2294,22.5095,77.4902,0.051000,0.000000,782.9871
1,1900,908906833.1451,0.0000,110.278999,104.642601,14402780912.1333,18440391956.1603,47.9963,52.0037,0.052000,0.000000,766.3197
2,1900,370826579.0327,0.0000,107.781589,104.642601,12411411375.1855,18953266271.4911,82.1252,17.8747,0.053000,0.000000,747.6866
0,1900,1052973806.3469,0.0000,124.725128,104.642601,18605430083.2944,22417659760.7370,13.9464,86.0533,0.051000,0.000000,166.7173
1,1900,527685077.3947,0.0000,120.398354,103.348636,20233244462.6790,27048945757.3893,13.9464,86.0536,0.052000,0.000000,166.8589
2,1900,262529332.3247,0.0000,115.101373,101.989972,21243400047.4518,30543092715.8391,40.6864,59.3133,0.053000,0.000000,158.4701
3,1900,176670702.2127,3625962.3912,111.209741,100.675143,22330334950.9411,33955587570.9067,46.9711,53.0289,0.054000,0.000000,155.5902
0,1900,6728993746.2942,0.0000,124.725128,99.999658,50224948829.3392,53646553667.1626,25.7981,74.2016,0.051000,0.000000,1005.4509
1,1900,2137150796.3199,0.0000,120.324352,99.516066,34158088923.9855,40036747412.4126,33.6133,66.3867,0.052000,0.000000,971.7222
0,1900,2633763745.9339,0.0000,130.903531,99.185789,37088381831.5420,38880023752.3686,30.4961,69.5037,0.051000,0.000000,488.9542
1,1900,1283293476.7750,0.0000,125.567436,98.966072,32325918502.4117,38072726713.1735,30.4961,69.5039,0.052000,0.000000,484.1673
2,1900,492343501.3025,0.0000,119.210618,98.822154,28634924350.6633,37984328777.5645,55.4984,44.5013,0.053000,0.000000,468.1242
3,1900,275139468.8199,15866615.0003,115.068364,98.728776,29047054339.0800,41869275355.0926,67.3785,32.6215,0.054000,0.000000,458.3844
4,1900,165362091.7641,31802505.7840,110.955177,98.668545,32045483768.0220,48457697373.3024,76.7151,23.2847,0.055000,0.000000,447.8669
5,1900,127201674.1361,41716210.1526,106.857745,98.629840,36555950740.4735,56441667743.1310,78.3268,21.6732,0.056000,0.000000,439.4656
6,1900,106375948.6581,60997682.4118,102.790908,98.605026,42110283492.4018,65763125578.7146,77.8960,22.1040,0.057000,0.000000,430.6389
7,1900,99572564.9169,70818944.4280,101.822302,98.589142,47645432000.8883,74745124988.8218,78.2905,21.7094,0.058000,0.000000,422.2103
8,1900,96471765.1409,112999049.7750,101.625301,98.578641,54474041262.7173,85589146319.5539,77.3706,22.6294,0.059000,0.000000,413.8879
9,1900,95215665.8423,135752103.0978,101.501219,99.158773,60905965262.8252,95497674160.4229,78.1160,21.8840,0.060000,0.000000,405.7880
10,1900,88499475.5334,145616023.7337,101.445567,99.795726,68901453753.5592,107707210753.4096,76.8428,23.1570,0.061000,0.000000,397.7816
11,1900,87549566.8186,153094855.8255,101.393210,100.372793,76286994321.3440,118701759988.0157,77.9766,22.0234,0.062000,0.000000,389.7947
12,1900,66814375.3434,175779944.0739,101.401078,100.882465,85395924125.8568,132197934858.9756,76.3841,23.6158,0.063000,0.000000,382.2302
13,1900,59483679.3935,185970169.2840,101.398230,101.331861,93767537091.5877,144361277499.8606,77.5170,22.4830,0.064000,0.000000,373.6730
14,1900,57028818.8176,293089849.5187,101.349345,101.728688,103507679574.0498,158563187858.4875,75.9135,24.0865,0.065000,0.000000,366.6201
15,1900,56192408.7068,314618119.8234,101.243519,102.078623,112317122124.7229,171211045012.6728,76.8752,23.1248,0.066000,0.000000,358.9087
0,1900,190170802.5703,0.0000,128.340759,102.396585,13377352529.6977,14493508882.7415,22.5313,77.4654,0.051000,0.000000,155.5294
1,1900,429432738.0855,0.0000,124.628663,102.664588,16284356699.5824,18250518304.7196,22.5313,77.4687,0.052000,0.000000,187.1813
2,1900,33532288.9003,0.0000,119.298591,102.881704,18902305699.3321,21533167285.8451,41.6969,58.3026,0.053000,0.000000,148.1007
0,1900,3072209447.3886,0.0000,132.574755,103.114039,23560629662.4878,25348832920.5775,22.8215,77.1774,0.051000,0.000000,1046.8169
1,1900,1239892418.3023,0.0000,125.017661,103.315442,20431471035.4679,23070060724.1530,32.5953,67.4047,0.052000,0.000000,1016.7220
2,1900,433764153.0070,0.0000,119.510021,103.492801,21294729334.6325,25932158212.5035,66.5233,33.4767,0.053000,0.000000,975.0022
3,1900,170820483.4809,0.0000,115.947141,103.648232,25031910352.2465,33201065830.2556,76.7677,23.2323,0.054000,0.000000,956.5819
4,1900,62004970.7781,4917507.5136,112.796105,103.779799,29786982867.4778,40924616453.9618,80.6843,19.3157,0.055000,0.000000,936.6423
5,1900,24959549.7669,9866647.8723,109.383353,104.185989,35106314636.7071,48972516389.4560,79.4045,20.5955,0.056000,0.000000,921.8550
0,1900,726424454.2963,0.0000,134.101002,104.375764,27464821717.1372,30656315729.4687,9.9748,90.0238,0.051000,0.000000,102.2064
1,1900,1206052826.0901,0.0000,125.593316,104.557644,34985877332.9434,40575118249.6693,9.9748,90.0252,0.052000,0.000000,121.3828
